n,q,trial,action_budget,baseline,exact_value,greedy_value,greedy_gain_ratio
11,6,55,3,33.847231778905105,44.521743053849036,44.521743053849036,1.0
11,6,56,1,20.59546000568364,26.0528588112863,26.0528588112863,1.0
11,6,56,2,20.59546000568364,30.43696196245475,30.43696196245475,1.0
11,6,56,3,20.59546000568364,32.67582326364764,32.67582326364764,1.0
11,6,57,1,14.745528906386815,19.56441446192264,19.56441446192264,1.0
11,6,57,2,14.745528906386815,25.10190030582379,25.10190030582379,1.0
11,6,57,3,14.745528906386815,30.4368419342769,30.4368419342769,1.0
11,6,58,1,19.745081967041678,21.6725289998669,21.6725289998669,1.0
11,6,58,2,19.745081967041678,23.685447237634193,23.685447237634193,1.0
11,6,58,3,19.745081967041678,25.236321708018195,25.236321708018195,1.0
11,6,59,1,28.282486673785723,33.10448971443294,33.10448971443294,1.0
11,6,59,2,28.282486673785723,35.276622812894196,35.276622812894196,1.0
11,6,59,3,28.282486673785723,36.7048094459766,36.7048094459766,1.0
11,6,60,1,21.52565135233805,22.965692763281126,22.965692763281126,1.0
11,6,60,2,21.52565135233805,25.04476553645981,25.04476553645981,1.0
11,6,60,3,21.52565135233805,26.826196237744643,26.826196237744643,1.0
11,6,61,1,28.002404198928502,32.02506715863355,32.02506715863355,1.0
11,6,61,2,28.002404198928502,35.045981877384534,35.045981877384534,1.0
11,6,61,3,28.002404198928502,38.373773949674145,38.373773949674145,1.0
11,6,62,1,22.135114408601922,28.17742773856262,28.17742773856262,1.0
11,6,62,2,22.135114408601922,33.561339881067724,33.561339881067724,1.0
11,6,62,3,22.135114408601922,38.92731571242081,38.92731571242081,1.0
11,6,63,1,19.81226069675243,24.371742447996937,24.371742447996937,1.0
11,6,63,2,19.81226069675243,29.733014294161805,29.733014294161805,1.0
11,6,63,3,19.81226069675243,34.46948826920571,34.46948826920571,1.0
11,6,64,1,26.804660909628065,30.911800741318707,30.911800741318707,1.0
11,6,64,2,26.804660909628065,34.464375231886926,34.464375231886926,1.0
11,6,64,3,26.804660909628065,38.02310765076186,38.02310765076186,1.0
11,6,65,1,20.823231578696902,25.098468171156075,25.098468171156075,1.0
11,6,65,2,20.823231578696902,28.921921376870966,28.921921376870966,1.0
11,6,65,3,20.823231578696902,31.183698713168223,31.183698713168223,1.0
11,6,66,1,14.978341866903586,19.07385356697288,19.07385356697288,1.0
11,6,66,2,14.978341866903586,23.38352145245981,23.38352145245981,1.0
11,6,66,3,14.978341866903586,28.043184207302545,28.043184207302545,1.0
11,6,67,1,27.913800805555095,32.98770002223748,32.98770002223748,1.0
11,6,67,2,27.913800805555095,37.148751306278,37.148751306278,1.0
11,6,67,3,27.913800805555095,41.058493044083995,41.058493044083995,1.0
11,6,68,1,17.170609835235265,21.450926413275376,21.450926413275376,1.0
11,6,68,2,17.170609835235265,25.24233509154484,25.24233509154484,1.0
11,6,68,3,17.170609835235265,28.635705739044123,28.635705739044123,1.0
11,6,69,1,27.294872933852517,29.955011581686172,29.955011581686172,1.0
11,6,69,2,27.294872933852517,32.135997517923784,32.135997517923784,1.0
11,6,69,3,27.294872933852517,33.94292309048647,33.94292309048647,1.0
11,6,70,1,13.287333978732285,16.313937868984137,16.313937868984137,1.0
11,6,70,2,13.287333978732285,19.792195223557762,19.792195223557762,1.0
11,6,70,3,13.287333978732285,23.16260096921008,23.16260096921008,1.0
11,6,71,1,16.842994673714944,21.433117250872513,21.433117250872513,1.0
11,6,71,2,16.842994673714944,27.23845230387112,27.23845230387112,1.0
11,6,71,3,16.842994673714944,31.120806749448157,31.120806749448157,1.0
11,6,72,1,17.113051258134398,21.463795721710476,21.463795721710476,1.0
11,6,72,2,17.113051258134398,26.180457885802767,26.180457885802767,1.0
11,6,72,3,17.113051258134398,29.241749155343964,29.241749155343964,1.0
11,6,73,1,22.2375806883359,25.536425155201904,25.536425155201904,1.0
11,6,73,2,22.2375806883359,28.09105914523654,28.09105914523654,1.0
11,6,73,3,22.2375806883359,30.64010680389755,30.64010680389755,1.0
11,6,74,1,22.534213503971586,28.72031459533629,28.72031459533629,1.0
11,6,74,2,22.534213503971586,34.031692291523854,34.031692291523854,1.0
11,6,74,3,22.534213503971586,39.44790714190237,39.44790714190237,1.0
11,6,75,1,25.450703320182072,30.2937044474442,30.2937044474442,1.0
11,6,75,2,25.450703320182072,34.78755172158364,34.78755172158364,1.0
11,6,75,3,25.450703320182072,38.09457422304811,38.09457422304811,1.0
11,6,76,1,16.566687994151742,22.31976148655455,22.31976148655455,1.0
11,6,76,2,16.566687994151742,29.74323868583576,29.74323868583576,1.0
11,6,76,3,16.566687994151742,36.599867591805314,36.599867591805314,1.0
11,6,77,1,26.542002118638322,30.083277890941453,30.083277890941453,1.0
11,6,77,2,26.542002118638322,33.354834935185146,33.354834935185146,1.0
11,6,77,3,26.542002118638322,36.223712935026875,36.223712935026875,1.0
11,6,78,1,19.894041024562533,22.795151439191677,22.795151439191677,1.0
11,6,78,2,19.894041024562533,26.143664741244134,26.143664741244134,1.0
11,6,78,3,19.894041024562533,30.14260753471134,30.14260753471134,1.0
11,6,79,1,16.072553419149955,20.54315684083134,20.54315684083134,1.0
11,6,79,2,16.072553419149955,25.24168695911301,25.24168695911301,1.0
11,6,79,3,16.072553419149955,30.104040114051408,30.104040114051408,1.0
11,6,80,1,24.816566618155065,29.855423161151588,29.855423161151588,1.0
11,6,80,2,24.816566618155065,33.23420922968998,33.23420922968998,1.0
11,6,80,3,24.816566618155065,37.63287659304011,37.63287659304011,1.0
11,6,81,1,19.770511670767252,24.864428954837962,24.864428954837962,1.0
11,6,81,2,19.770511670767252,29.349341623511606,29.349341623511606,1.0
11,6,81,3,19.770511670767252,34.10005013011302,34.10005013011302,1.0
11,6,82,1,23.53556280056263,27.650590773676083,27.650590773676083,1.0
11,6,82,2,23.53556280056263,30.85736292542652,30.85736292542652,1.0
11,6,82,3,23.53556280056263,33.6861071259737,33.6861071259737,1.0
11,6,83,1,16.227583044371777,20.008772490858707,20.008772490858707,1.0
11,6,83,2,16.227583044371777,22.896555890736586,22.896555890736586,1.0
11,6,83,3,16.227583044371777,25.538722547055848,25.538722547055848,1.0
11,6,84,1,29.866273023863428,32.610792265728755,32.610792265728755,1.0
11,6,84,2,29.866273023863428,36.08127572264639,36.08127572264639,1.0
11,6,84,3,29.866273023863428,39.643760469155325,39.643760469155325,1.0
11,6,85,1,22.898633294088842,26.090631578525265,26.090631578525265,1.0
11,6,85,2,22.898633294088842,30.49700498433643,30.49700498433643,1.0
11,6,85,3,22.898633294088842,34.52313722306967,34.52313722306967,1.0
11,6,86,1,13.275584555958673,16.31816327701392,16.31816327701392,1.0
11,6,86,2,13.275584555958673,19.02989224033343,19.02989224033343,1.0
11,6,86,3,13.275584555958673,23.62456456665981,23.62456456665981,1.0
11,6,87,1,19.234245484334668,22.60232558469344,22.60232558469344,1.0
11,6,87,2,19.234245484334668,24.626805166633247,24.626805166633247,1.0
11,6,87,3,19.234245484334668,26.954449206730143,26.954449206730143,1.0
11,6,88,1,13.46732749241459,16.51010713283369,16.51010713283369,1.0
11,6,88,2,13.46732749241459,19.249736848187815,19.249736848187815,1.0
11,6,88,3,13.46732749241459,22.979906324262238,22.74357353627537,0.9751557603711375
11,6,89,1,26.532504350645038,29.306904218990578,29.306904218990578,1.0
11,6,89,2,26.532504350645038,32.461464054828916,32.461464054828916,1.0
11,6,89,3,26.532504350645038,35.871241317733634,35.871241317733634,1.0
11,6,90,1,14.655040177739487,17.82074100318271,17.82074100318271,1.0
11,6,90,2,14.655040177739487,20.56175379122593,20.56175379122593,1.0
11,6,90,3,14.655040177739487,22.92709632408592,22.92709632408592,1.0
11,6,91,1,21.569422093621288,24.73085755514037,24.73085755514037,1.0
11,6,91,2,21.569422093621288,27.849876676066348,27.849876676066348,1.0
11,6,91,3,21.569422093621288,31.375878232583393,30.869033909386154,0.9483152408969137
11,6,92,1,19.727060662227796,23.284287247776717,23.284287247776717,1.0
11,6,92,2,19.727060662227796,26.999756746439846,26.999756746439846,1.0
11,6,92,3,19.727060662227796,31.151214322175143,31.151214322175143,1.0
11,6,93,1,34.3504407904113,37.83530948256595,37.83530948256595,1.0
11,6,93,2,34.3504407904113,40.48892360084769,40.48892360084769,1.0
11,6,93,3,34.3504407904113,43.38323149879835,43.38323149879835,1.0
11,6,94,1,21.589165109478763,27.61527684432278,27.61527684432278,1.0
11,6,94,2,21.589165109478763,32.8325784708828,32.8325784708828,1.0
11,6,94,3,21.589165109478763,37.42109661003461,37.42109661003461,1.0
11,6,95,1,19.4643555761426,22.835703721704945,22.835703721704945,1.0
11,6,95,2,19.4643555761426,24.14485005616094,24.14485005616094,1.0
11,6,95,3,19.4643555761426,25.3608547556806,25.3608547556806,1.0
11,6,96,1,21.418008560343306,25.244983525601015,25.244983525601015,1.0
11,6,96,2,21.418008560343306,29.22863956231342,29.22863956231342,1.0
11,6,96,3,21.418008560343306,32.905756349114135,32.905756349114135,1.0
11,6,97,1,22.62674273977976,26.0040903215549,26.0040903215549,1.0
11,6,97,2,22.62674273977976,30.29684327725365,30.29684327725365,1.0
11,6,97,3,22.62674273977976,33.82031157359392,33.82031157359392,1.0
11,6,98,1,39.985655931834046,43.432665503691446,43.432665503691446,1.0
11,6,98,2,39.985655931834046,46.45465347452469,46.45465347452469,1.0
11,6,98,3,39.985655931834046,48.788987700864396,48.788987700864396,1.0
11,6,99,1,17.82916497358913,21.72769597208001,21.72769597208001,1.0
11,6,99,2,17.82916497358913,25.131869120447405,25.131869120447405,1.0
11,6,99,3,17.82916497358913,28.34919896278233,28.34919896278233,1.0
13,7,0,1,18.212436155509394,22.12631546528241,22.12631546528241,1.0
13,7,0,2,18.212436155509394,26.555304631725715,26.555304631725715,1.0
13,7,0,3,18.212436155509394,30.974255752744195,30.974255752744195,1.0
13,7,1,1,28.986996294360793,34.31137886723311,34.31137886723311,1.0
13,7,1,2,28.986996294360793,38.07029001841464,38.07029001841464,1.0
13,7,1,3,28.986996294360793,40.393732060261634,40.393732060261634,1.0
13,7,2,1,13.603195529201777,17.442674283353824,17.442674283353824,1.0
13,7,2,2,13.603195529201777,21.838227147734035,21.838227147734035,1.0
13,7,2,3,13.603195529201777,27.866189506871862,27.866189506871862,1.0
13,7,3,1,22.21609251682029,25.962918185683804,25.962918185683804,1.0
13,7,3,2,22.21609251682029,29.565506639372387,29.565506639372387,1.0
13,7,3,3,22.21609251682029,32.42774143947731,32.42774143947731,1.0
13,7,4,1,24.566197601871906,30.594249805341992,30.594249805341992,1.0
13,7,4,2,24.566197601871906,34.772640174375624,34.772640174375624,1.0
13,7,4,3,24.566197601871906,38.63820774290044,38.63820774290044,1.0
13,7,5,1,27.052082073936575,30.447983173488517,30.447983173488517,1.0
13,7,5,2,27.052082073936575,33.67650925225594,33.67650925225594,1.0
13,7,5,3,27.052082073936575,36.375964791040275,36.375964791040275,1.0
13,7,6,1,19.43276057733803,23.390560426527916,23.390560426527916,1.0
13,7,6,2,19.43276057733803,28.14990908897992,28.14990908897992,1.0
13,7,6,3,19.43276057733803,32.78169263800842,32.78169263800842,1.0
13,7,7,1,24.71551797518906,29.396592831232205,29.396592831232205,1.0
13,7,7,2,24.71551797518906,33.42066565525907,33.42066565525907,1.0
13,7,7,3,24.71551797518906,37.25578697723666,37.25578697723666,1.0
13,7,8,1,26.38453205205309,31.23129455922086,31.23129455922086,1.0
13,7,8,2,26.38453205205309,36.02789240827028,36.02789240827028,1.0
13,7,8,3,26.38453205205309,39.23028080912235,39.23028080912235,1.0
13,7,9,1,37.34005042691242,40.29927397621412,40.29927397621412,1.0
13,7,9,2,37.34005042691242,44.20257727223644,44.20257727223644,1.0
13,7,9,3,37.34005042691242,48.05019846477111,48.05019846477111,1.0
13,7,10,1,25.01292392597149,29.38334544625186,29.38334544625186,1.0
13,7,10,2,25.01292392597149,33.792422421715365,33.792422421715365,1.0
13,7,10,3,25.01292392597149,37.88510670686124,37.88510670686124,1.0
13,7,11,1,23.538197049380514,28.43352539793115,28.43352539793115,1.0
13,7,11,2,23.538197049380514,32.3620682627757,32.3620682627757,1.0
13,7,11,3,23.538197049380514,36.35681725439075,36.35681725439075,1.0
13,7,12,1,21.281928681464244,23.213251332482024,23.213251332482024,1.0
13,7,12,2,21.281928681464244,25.192575680314757,25.1079689552736,0.9783650313960764
13,7,12,3,21.281928681464244,28.19629095542601,27.123898331332533,0.8449036105423758
13,7,13,1,25.438108194964265,30.70067156330173,30.70067156330173,1.0
13,7,13,2,25.438108194964265,36.237505779376,36.237505779376,1.0
13,7,13,3,25.438108194964265,41.715353013535506,41.715353013535506,1.0
13,7,14,1,28.972599348232404,35.5045546047016,35.5045546047016,1.0
13,7,14,2,28.972599348232404,42.50572468968907,42.50572468968907,1.0
13,7,14,3,28.972599348232404,47.41026751368411,47.41026751368411,1.0
13,7,15,1,25.19794885030109,29.679789067420387,29.679789067420387,1.0
13,7,15,2,25.19794885030109,33.75354552878549,33.75354552878549,1.0
13,7,15,3,25.19794885030109,37.929706538026956,37.929706538026956,1.0
13,7,16,1,23.80448950572783,28.422066205142997,28.422066205142997,1.0
13,7,16,2,23.80448950572783,32.460400116482816,32.460400116482816,1.0
13,7,16,3,23.80448950572783,35.914276331517506,35.914276331517506,1.0
13,7,17,1,23.721863488682672,27.125601276915457,27.125601276915457,1.0
13,7,17,2,23.721863488682672,30.255242045491478,30.255242045491478,1.0
13,7,17,3,23.721863488682672,32.691775300552465,32.691775300552465,1.0
13,7,18,1,25.489093531609527,27.330534196347827,27.330534196347827,1.0
13,7,18,2,25.489093531609527,29.48493962145497,29.48493962145497,1.0
13,7,18,3,25.489093531609527,33.02770688741754,33.02770688741754,1.0
13,7,19,1,19.246192895549825,24.27106933145995,24.27106933145995,1.0
13,7,19,2,19.246192895549825,31.046618743618446,31.046618743618446,1.0
13,7,19,3,19.246192895549825,38.11560564910421,38.11560564910421,1.0
13,7,20,1,13.666752744133664,16.359822277889066,16.359822277889066,1.0
13,7,20,2,13.666752744133664,18.857878221136907,18.857878221136907,1.0
13,7,20,3,13.666752744133664,21.634194208066646,21.48529793564807,0.9813119088364064
13,7,21,1,33.58660248844495,37.29134847442297,37.29134847442297,1.0
13,7,21,2,33.58660248844495,40.501795309843054,40.501795309843054,1.0
13,7,21,3,33.58660248844495,42.78972528365808,42.78972528365808,1.0
13,7,22,1,21.92266849428164,23.55728791283212,23.55728791283212,1.0
13,7,22,2,21.92266849428164,26.13405048312949,24.47237959601401,0.6054333490726453
13,7,22,3,21.92266849428164,29.639993519017832,27.76866990167997,0.7575165473347638
13,7,23,1,23.621176825093066,26.424056641766317,26.424056641766317,1.0
13,7,23,2,23.621176825093066,29.061463028445594,29.061463028445594,1.0
13,7,23,3,23.621176825093066,33.0231693101736,33.0231693101736,1.0
13,7,24,1,31.948273294436177,36.85841185217,36.85841185217,1.0
13,7,24,2,31.948273294436177,41.58883724510769,41.58883724510769,1.0
13,7,24,3,31.948273294436177,44.6414334400841,44.6414334400841,1.0
13,7,25,1,29.148153324183596,33.65495994605226,33.65495994605226,1.0
13,7,25,2,29.148153324183596,36.71304286738619,36.71304286738619,1.0
13,7,25,3,29.148153324183596,38.63909830296487,38.63909830296487,1.0
13,7,26,1,27.755532216087243,30.05459827311369,30.05459827311369,1.0
13,7,26,2,27.755532216087243,33.8452369377088,33.8452369377088,1.0
13,7,26,3,27.755532216087243,37.31585681891967,37.31585681891967,1.0
13,7,27,1,28.27673374507256,31.13797536003208,31.13797536003208,1.0
13,7,27,2,28.27673374507256,34.10492719689503,34.10492719689503,1.0
13,7,27,3,28.27673374507256,36.529516153904154,36.529516153904154,1.0
13,7,28,1,30.634439345125983,33.78604829912048,33.78604829912048,1.0
13,7,28,2,30.634439345125983,36.12990673866138,36.12990673866138,1.0
13,7,28,3,30.634439345125983,38.93006327442721,38.93006327442721,1.0
13,7,29,1,27.946631825692712,33.06250043619717,33.06250043619717,1.0
13,7,29,2,27.946631825692712,38.370711485216916,38.370711485216916,1.0
13,7,29,3,27.946631825692712,43.325983409240386,43.325983409240386,1.0
13,7,30,1,17.927809517138627,22.439280750416494,22.439280750416494,1.0
13,7,30,2,17.927809517138627,25.30693453027497,25.30693453027497,1.0
13,7,30,3,17.927809517138627,27.63098118122008,27.63098118122008,1.0
13,7,31,1,27.110541757812314,31.011675051942195,31.011675051942195,1.0
13,7,31,2,27.110541757812314,34.86629856303587,34.86629856303587,1.0
13,7,31,3,27.110541757812314,37.578911624374456,37.578911624374456,1.0
13,7,32,1,23.273097148877937,26.85535922724987,26.85535922724987,1.0
13,7,32,2,23.273097148877937,30.53024641272638,30.53024641272638,1.0
13,7,32,3,23.273097148877937,34.16338142194215,34.16338142194215,1.0
13,7,33,1,22.14905168312692,25.256709596161933,25.256709596161933,1.0
13,7,33,2,22.14905168312692,28.899425215851174,28.899425215851174,1.0
13,7,33,3,22.14905168312692,32.02032302844904,32.02032302844904,1.0
13,7,34,1,31.450373282473524,34.52806446645711,34.52806446645711,1.0
13,7,34,2,31.450373282473524,37.17660332754995,37.17660332754995,1.0
13,7,34,3,31.450373282473524,39.12401257755947,39.12401257755947,1.0
13,7,35,1,28.775934511712784,32.104208638355686,32.104208638355686,1.0
13,7,35,2,28.775934511712784,35.78817525499426,35.78817525499426,1.0
13,7,35,3,28.775934511712784,39.481613326948114,39.481613326948114,1.0
13,7,36,1,22.47705927016435,25.30082644742378,25.30082644742378,1.0
13,7,36,2,22.47705927016435,28.315737223551523,28.315737223551523,1.0
13,7,36,3,22.47705927016435,29.387883816730636,29.387883816730636,1.0
13,7,37,1,33.089098057795276,38.16866662630655,38.16866662630655,1.0
13,7,37,2,33.089098057795276,43.430336382284565,43.430336382284565,1.0
13,7,37,3,33.089098057795276,46.632440645055254,46.632440645055254,1.0
13,7,38,1,23.26525861152222,28.18745577080974,28.18745577080974,1.0
13,7,38,2,23.26525861152222,32.38373093231996,32.38373093231996,1.0
13,7,38,3,23.26525861152222,35.47196165475918,35.47196165475918,1.0
13,7,39,1,19.77798499352336,24.6147074284112,24.6147074284112,1.0
13,7,39,2,19.77798499352336,30.91569803954241,30.91569803954241,1.0
13,7,39,3,19.77798499352336,37.383895221459206,37.383895221459206,1.0
13,7,40,1,22.559745156011363,28.58253661852161,28.58253661852161,1.0
13,7,40,2,22.559745156011363,33.83819617976425,33.83819617976425,1.0
13,7,40,3,22.559745156011363,40.14138962904223,40.14138962904223,1.0
13,7,41,1,19.666615473592916,23.51916571889551,23.51916571889551,1.0
13,7,41,2,19.666615473592916,30.24810828256672,30.24810828256672,1.0
13,7,41,3,19.666615473592916,36.176223269204215,36.176223269204215,1.0
13,7,42,1,25.39401038444878,31.12637573811965,31.12637573811965,1.0
13,7,42,2,25.39401038444878,37.14227038291332,37.14227038291332,1.0
13,7,42,3,25.39401038444878,41.512878385831456,41.512878385831456,1.0
13,7,43,1,31.981740631049956,36.98189476854266,36.98189476854266,1.0
13,7,43,2,31.981740631049956,40.82885335347484,40.82885335347484,1.0
13,7,43,3,31.981740631049956,44.52212186628429,44.52212186628429,1.0
13,7,44,1,32.11885930432858,35.74107672172081,35.74107672172081,1.0
13,7,44,2,32.11885930432858,38.760746365897994,38.760746365897994,1.0
13,7,44,3,32.11885930432858,41.10117141785874,41.10117141785874,1.0
13,7,45,1,29.56689448205016,34.52381233081233,34.52381233081233,1.0
13,7,45,2,29.56689448205016,39.733553661123715,39.733553661123715,1.0
13,7,45,3,29.56689448205016,44.83039047142891,44.83039047142891,1.0
13,7,46,1,37.69649774144544,42.0539631756439,42.0539631756439,1.0
13,7,46,2,37.69649774144544,45.87384241871513,45.87384241871513,1.0
13,7,46,3,37.69649774144544,49.840391744743336,49.840391744743336,1.0
13,7,47,1,19.673684081678804,22.455120958618622,22.455120958618622,1.0
13,7,47,2,19.673684081678804,24.562591511032846,24.562591511032846,1.0
13,7,47,3,19.673684081678804,26.719374730648287,26.578024210477643,0.9799380178306129
13,7,48,1,29.64464589880716,33.65199003752002,33.65199003752002,1.0
13,7,48,2,29.64464589880716,38.571261127524224,37.438883362878045,0.8731458973381868
13,7,48,3,29.64464589880716,42.578605266237076,42.578605266237076,1.0
13,7,49,1,26.441882323161657,30.937439584587484,30.937439584587484,1.0
13,7,49,2,26.441882323161657,36.317593680643284,36.317593680643284,1.0
13,7,49,3,26.441882323161657,41.51718369509737,41.51718369509737,1.0
13,7,50,1,33.00249246837203,39.51779624532259,39.51779624532259,1.0
13,7,50,2,33.00249246837203,46.3792174051873,46.3792174051873,1.0
13,7,50,3,33.00249246837203,50.676218322716096,50.676218322716096,1.0
13,7,51,1,26.134931628505175,29.11383287528563,29.11383287528563,1.0
13,7,51,2,26.134931628505175,32.549119060646845,32.549119060646845,1.0
13,7,51,3,26.134931628505175,36.84112542794309,36.84112542794309,1.0
13,7,52,1,34.027495127875646,39.770531556429304,39.770531556429304,1.0
13,7,52,2,34.027495127875646,45.13403484919143,45.13403484919143,1.0
13,7,52,3,34.027495127875646,49.13815314923495,49.13815314923495,1.0
13,7,53,1,18.292434568621033,22.122065692117346,22.122065692117346,1.0
13,7,53,2,18.292434568621033,26.173487877756106,26.173487877756106,1.0
13,7,53,3,18.292434568621033,30.493431835579383,30.493431835579383,1.0
13,7,54,1,23.8947536890412,27.917600006225598,27.917600006225598,1.0
13,7,54,2,23.8947536890412,32.363369282609284,32.363369282609284,1.0
13,7,54,3,23.8947536890412,36.74259653777808,36.74259653777808,1.0
13,7,55,1,23.031757312389104,26.202143781167266,26.202143781167266,1.0
13,7,55,2,23.031757312389104,29.604080884090248,29.604080884090248,1.0
13,7,55,3,23.031757312389104,32.72259874389707,32.72259874389707,1.0
13,7,56,1,26.4784396043219,30.79148252701576,30.79148252701576,1.0
13,7,56,2,26.4784396043219,35.48605227636729,35.48605227636729,1.0
13,7,56,3,26.4784396043219,40.17137705512127,40.17137705512127,1.0
13,7,57,1,28.671138390200944,33.948587681599,33.948587681599,1.0
13,7,57,2,28.671138390200944,38.16718301246969,38.16718301246969,1.0
13,7,57,3,28.671138390200944,42.36861717972927,42.36861717972927,1.0
13,7,58,1,20.98473028755597,25.410657941190582,25.410657941190582,1.0
13,7,58,2,20.98473028755597,28.829691079742272,28.829691079742272,1.0
13,7,58,3,20.98473028755597,31.111210640384634,31.111210640384634,1.0
13,7,59,1,22.006885574566276,26.126036089478536,26.126036089478536,1.0
13,7,59,2,22.006885574566276,29.177850693147374,29.177850693147374,1.0
13,7,59,3,22.006885574566276,32.80541101476,32.80541101476,1.0
13,7,60,1,18.164759856014,21.574203537771147,21.574203537771147,1.0
13,7,60,2,18.164759856014,25.269067239804038,25.269067239804038,1.0
13,7,60,3,18.164759856014,28.022821624402717,28.022821624402717,1.0
13,7,61,1,36.618822297683465,40.440032732002905,40.440032732002905,1.0
13,7,61,2,36.618822297683465,43.70302591159915,43.70302591159915,1.0
13,7,61,3,36.618822297683465,46.64683044584642,46.64683044584642,1.0
13,7,62,1,17.633155125009846,20.348793013672562,20.348793013672562,1.0
13,7,62,2,17.633155125009846,23.622849609017518,23.622849609017518,1.0
13,7,62,3,17.633155125009846,27.12550363507759,27.12550363507759,1.0
13,7,63,1,17.32969214116481,20.571464764882894,20.571464764882894,1.0
13,7,63,2,17.32969214116481,23.671441022840046,23.671441022840046,1.0
13,7,63,3,17.32969214116481,28.230333457373803,26.97662081780424,0.8849872587124463
13,7,64,1,20.503487866515094,26.61185786391762,26.61185786391762,1.0
13,7,64,2,20.503487866515094,30.837365890496816,30.837365890496816,1.0
13,7,64,3,20.503487866515094,35.429617054853935,35.429617054853935,1.0
13,7,65,1,17.504486917650425,20.216778086208834,20.216778086208834,1.0
13,7,65,2,17.504486917650425,22.518345370117476,22.518345370117476,1.0
13,7,65,3,17.504486917650425,25.634945042391415,25.634945042391415,1.0
13,7,66,1,21.820516462626433,25.8989973320333,25.8989973320333,1.0
13,7,66,2,21.820516462626433,31.551300904869553,31.551300904869553,1.0
13,7,66,3,21.820516462626433,36.66401447734516,36.66401447734516,1.0
13,7,67,1,30.212456753657076,34.09849100962902,34.09849100962902,1.0
13,7,67,2,30.212456753657076,38.14234902284569,38.14234902284569,1.0
13,7,67,3,30.212456753657076,42.023908271437584,42.023908271437584,1.0
13,7,68,1,27.92644405960028,34.452881278960724,34.452881278960724,1.0
13,7,68,2,27.92644405960028,38.95361077251791,38.95361077251791,1.0
13,7,68,3,27.92644405960028,42.4328588762029,42.4328588762029,1.0
13,7,69,1,23.75835206370915,28.93782597973047,28.93782597973047,1.0
13,7,69,2,23.75835206370915,35.008213493089485,35.008213493089485,1.0
13,7,69,3,23.75835206370915,41.16101077869055,41.16101077869055,1.0
13,7,70,1,26.22605068318286,31.14355391180758,31.14355391180758,1.0
13,7,70,2,26.22605068318286,35.13641228644955,35.13641228644955,1.0
13,7,70,3,26.22605068318286,38.689212312668104,38.689212312668104,1.0
13,7,71,1,18.712200431486487,23.95462980957089,23.95462980957089,1.0
13,7,71,2,18.712200431486487,29.15133204586723,29.15133204586723,1.0
13,7,71,3,18.712200431486487,35.228894334162696,35.228894334162696,1.0
13,7,72,1,19.237029071249577,24.544173804005595,24.544173804005595,1.0
13,7,72,2,19.237029071249577,30.67142933963923,30.67142933963923,1.0
13,7,72,3,19.237029071249577,35.86249056198591,35.86249056198591,1.0
13,7,73,1,19.059538326090195,20.604108599679186,20.604108599679186,1.0
13,7,73,2,19.059538326090195,27.013513607076668,27.013513607076668,1.0
13,7,73,3,19.059538326090195,33.371518402801556,33.371518402801556,1.0
13,7,74,1,24.038001667262492,28.835361379256206,28.835361379256206,1.0
13,7,74,2,24.038001667262492,33.734659799452956,33.734659799452956,1.0
13,7,74,3,24.038001667262492,38.187605063690675,38.187605063690675,1.0
13,7,75,1,27.890769920945168,32.10259861784095,32.10259861784095,1.0
13,7,75,2,27.890769920945168,36.857825092032876,36.857825092032876,1.0
13,7,75,3,27.890769920945168,40.18151124408131,40.18151124408131,1.0
13,7,76,1,27.639256731079172,31.970405273774297,31.970405273774297,1.0
13,7,76,2,27.639256731079172,34.552041515398095,34.552041515398095,1.0
13,7,76,3,27.639256731079172,36.87689223907887,36.87689223907887,1.0
13,7,77,1,22.665555143647694,25.908114882667398,25.908114882667398,1.0
13,7,77,2,22.665555143647694,30.233072997081823,29.547755761323927,0.9094396274933266
13,7,77,3,22.665555143647694,35.309429344716875,34.471457299892734,0.9337250567746648
13,7,78,1,15.699549917731051,18.28707051932389,18.28707051932389,1.0
13,7,78,2,15.699549917731051,21.109236611483492,21.109236611483492,1.0
13,7,78,3,15.699549917731051,24.27803614319292,24.27803614319292,1.0
13,7,79,1,26.71295665107308,31.929328490244572,31.929328490244572,1.0
13,7,79,2,26.71295665107308,36.71004326614728,36.71004326614728,1.0
13,7,79,3,26.71295665107308,39.70614180642182,39.70614180642182,1.0
13,7,80,1,24.43398539855245,28.465811861321868,28.465811861321868,1.0
13,7,80,2,24.43398539855245,31.498272236446745,31.498272236446745,1.0
13,7,80,3,24.43398539855245,34.7161704392557,34.7161704392557,1.0
13,7,81,1,25.72744505653396,29.501197850679183,29.501197850679183,1.0
13,7,81,2,25.72744505653396,33.039322778583895,33.039322778583895,1.0
13,7,81,3,25.72744505653396,38.02438930176484,38.02438930176484,1.0
13,7,82,1,27.627652237164014,33.46159322729286,33.46159322729286,1.0
13,7,82,2,27.627652237164014,37.34749391455139,37.34749391455139,1.0
13,7,82,3,27.627652237164014,41.41831225012807,41.41831225012807,1.0
13,7,83,1,19.689922159463855,23.254037914912686,23.254037914912686,1.0
13,7,83,2,19.689922159463855,26.211239432080475,26.211239432080475,1.0
13,7,83,3,19.689922159463855,28.347323134639893,28.347323134639893,1.0
13,7,84,1,17.21810910558251,21.045773050902238,21.045773050902238,1.0
